sub-01,22.050471 
sub-02,3.310809 
sub-03,-1.726863 
sub-04,40.269815 
sub-05,13.873823 
sub-06,25.156362 
sub-07,20.377428 
sub-08,14.030454 
sub-09,16.378002 
sub-10,3.674124 
sub-11,13.913599 
sub-12,19.722932 
sub-13,18.595281 
sub-14,9.352383 
sub-15,14.347774 
sub-16,18.548663 
sub-17,11.641524 
sub-18,14.802839 
sub-19,10.882613 
sub-20,7.063242 
sub-21,-1.635042 
sub-22,8.376694 
sub-23,16.877531 
sub-24,14.109222 
sub-25,9.501261 
sub-26,7.200969 
sub-27,18.371389 
sub-28,13.131824 
sub-29,11.704320 
sub-30,13.974750 
sub-32,4.994474 
sub-33,14.568647 
sub-34,-8.781331 
sub-36,1.875097 
sub-37,5.169061 
sub-38,12.236006 
sub-40,-0.914039 
sub-42,14.915205 
sub-43,21.276685 
sub-44,0.800034 
sub-45,12.918168 
sub-46,13.407068 
sub-47,-3.945693 
sub-48,14.305086 
sub-49,18.071892 
sub-50,4.609521 
sub-53,9.677429 
sub-54,-5.773085 
sub-55,13.684807 
sub-56,-0.824307 
sub-57,5.183356 
sub-58,19.812343 
sub-59,7.478851 
sub-60,11.430158 
sub-61,18.678391 
sub-62,7.459749 
sub-63,16.645322 
sub-64,17.349979 
sub-65,9.140230 
sub-66,6.924568 
sub-67,10.705969 
sub-68,15.514847 
sub-69,1.193515 
sub-70,13.883676 
sub-71,18.374325 
sub-72,16.918123 
sub-73,-3.244586 
sub-74,8.411305 
sub-75,5.735691 
sub-76,11.943957 
sub-77,19.013085 
