sub-01,56.373629 
sub-02,19.604410 
sub-03,4.200446 
sub-04,47.024307 
sub-05,30.277906 
sub-06,52.688966 
sub-07,43.527349 
sub-08,36.734011 
sub-09,43.836050 
sub-10,24.597653 
sub-11,57.672855 
sub-12,39.487050 
sub-13,16.066872 
sub-14,12.431164 
sub-15,26.590421 
sub-16,32.555208 
sub-17,37.841000 
sub-18,-6.390220 
sub-19,49.962241 
sub-20,18.875398 
sub-21,-0.666553 
sub-22,20.523459 
sub-23,35.947513 
sub-24,25.308743 
sub-25,31.576596 
sub-26,38.126837 
sub-27,25.415204 
sub-28,30.071875 
sub-29,24.009068 
sub-30,36.077220 
sub-31,NA
sub-32,35.039423 
sub-33,19.255770 
sub-34,2.320375 
sub-35,NA
sub-36,27.365382 
sub-37,18.518815 
sub-38,19.034359 
sub-39,NA
sub-40,31.596578 
sub-41,NA
sub-42,31.265345 
sub-43,29.349091 
sub-44,11.938965 
sub-45,25.164146 
sub-46,39.675143 
sub-47,17.372946 
sub-48,40.276509 
sub-49,39.245354 
sub-50,24.555450 
sub-51,NA
sub-52,NA
sub-53,18.134171 
sub-54,16.629943 
sub-55,27.030956 
sub-56,23.641579 
sub-57,22.396608 
sub-58,21.107232 
sub-59,31.611373 
sub-60,53.237509 
sub-61,38.404908 
sub-62,26.803901 
sub-63,42.171528 
sub-64,30.075644 
sub-65,27.566246 
sub-66,20.353100 
sub-67,34.484877 
sub-68,39.326984 
sub-69,18.339524 
sub-70,27.327731 
sub-71,35.178411 
sub-72,34.239942 
sub-73,12.569652 
sub-74,48.329621 
sub-75,35.822750 
sub-76,43.287779 
sub-77,46.820752 
