sub-01,22.071351 
sub-02,3.660355 
sub-03,3.555235 
sub-04,21.924946 
sub-05,13.594142 
sub-06,25.527583 
sub-07,22.061257 
sub-08,20.807372 
sub-09,26.437295 
sub-10,20.791034 
sub-11,35.396685 
sub-12,15.525589 
sub-13,22.277157 
sub-14,15.871778 
sub-15,12.384285 
sub-16,36.302826 
sub-17,21.205221 
sub-18,28.717940 
sub-19,30.136972 
sub-20,7.388790 
sub-21,0.651709 
sub-22,34.611829 
sub-23,23.845041 
sub-24,11.342023 
sub-25,13.306677 
sub-26,13.192309 
sub-27,19.408758 
sub-28,33.888533 
sub-29,44.753485 
sub-30,28.278477 
sub-32,19.638023 
sub-33,4.464093 
sub-34,-4.758713 
sub-36,21.729377 
sub-37,16.622331 
sub-38,14.914312 
sub-40,11.027531 
sub-42,19.046446 
sub-43,28.319599 
sub-44,9.617075 
sub-45,2.079454 
sub-46,12.526982 
sub-47,3.850019 
sub-48,33.122158 
sub-49,26.433296 
sub-50,23.654569 
sub-53,9.482015 
sub-54,29.290887 
sub-55,20.851248 
sub-56,11.757779 
sub-57,10.534181 
sub-58,32.648990 
sub-59,7.331735 
sub-60,13.789248 
sub-61,23.782372 
sub-62,10.418003 
sub-63,17.805568 
sub-64,22.533634 
sub-65,16.940170 
sub-66,12.069444 
sub-67,12.913671 
sub-68,8.827200 
sub-69,20.819932 
sub-70,29.113273 
sub-71,13.767098 
sub-72,22.541724 
sub-73,27.533392 
sub-74,30.650925 
sub-75,22.376497 
sub-76,31.544360 
sub-77,21.853047 
